111,269,89,85,50,D
277,261,90,83,52,D
257,257,93,88,52,D
243,251,95,89,54,D
225,247,99,88,56,D
210,237,101,88,57,D
193,53,105,87,60,D
181,53,109,85,62,D
172,53,113,85,63,D
161,62,115,86,68,D
154,63,119,85,72,D
145,63,125,85,76,D
136,73,129,86,80,D
128,85,137,87,77,D
118,97,147,87,82,D
108,111,269,89,85,D
106,277,261,90,83,D
98,257,257,93,88,D
96,243,251,95,89,D
86,225,247,99,88,D
76,210,237,101,88,D
76,193,53,105,87,D
76,181,53,109,85,D
68,172,53,113,85,D
68,161,62,115,86,D
68,154,63,119,85,D
58,145,63,125,85,D
58,136,73,129,86,D
60,128,85,137,87,D
57,118,97,147,87,D
50,108,111,269,89,D
52,106,277,261,90,D
52,98,257,257,93,D
52,96,243,251,95,D
48,86,225,247,99,D
46,76,210,237,101,D
47,76,193,53,105,D
49,76,181,53,109,D
48,68,172,53,113,D
45,68,161,62,115,A
48,68,172,53,113,A
49,76,181,53,109,A
47,76,193,53,105,A
46,76,210,237,101,A
48,86,225,247,99,A
52,96,243,251,95,A
52,98,257,257,93,A
52,106,277,261,90,A
50,108,111,269,89,A
57,118,97,147,87,A
60,128,85,137,87,A
58,136,73,129,86,A
58,145,63,125,85,A
68,154,63,119,85,A
68,161,62,115,86,A
68,172,53,113,85,A
76,181,53,109,85,A
76,193,53,105,87,A
76,210,237,101,88,A
86,225,247,99,88,A
96,243,251,95,89,A
98,257,257,93,88,A
106,277,261,90,83,A
108,111,269,89,85,A
118,97,147,87,82,A
128,85,137,87,77,A
136,73,129,86,80,A
145,63,125,85,76,A
154,63,119,85,72,A
161,62,115,86,68,A
172,53,113,85,63,A
181,53,109,85,62,A
193,53,105,87,60,A
210,237,101,88,57,A
225,247,99,88,56,A
243,251,95,89,54,A
257,257,93,88,52,A
277,261,90,83,52,A
111,269,89,85,50,A
97,147,87,82,50,A
85,137,87,77,50,A
73,129,86,80,48,A
63,125,85,76,48,A
63,119,85,72,48,A
62,115,86,68,48,A
53,113,85,63,44,A
53,109,85,62,44,A
53,105,87,60,44,A
237,101,88,57,45,A
247,99,88,56,46,A
251,95,89,54,46,D
247,99,88,56,46,D
237,101,88,57,45,D
53,105,87,60,44,D
53,109,85,62,44,D
53,113,85,63,44,D
62,115,86,68,48,D
63,119,85,72,48,D
63,125,85,76,48,D
73,129,86,80,48,D
85,137,87,77,50,D
97,147,87,82,50,D
111,269,89,85,50,D
277,261,90,83,52,D
257,257,93,88,52,D
243,251,95,89,54,D
225,247,99,88,56,D
210,237,101,88,57,D
193,53,105,87,60,D
181,53,109,85,62,D
172,53,113,85,63,D
161,62,115,86,68,D
154,63,119,85,72,D
145,63,125,85,76,D
136,73,129,86,80,D
128,85,137,87,77,D
118,97,147,87,82,D
108,111,269,89,85,D
106,277,261,90,83,D
98,257,257,93,88,D
96,243,251,95,89,D
86,225,247,99,88,D
76,210,237,101,88,D
76,193,53,105,87,D
76,181,53,109,85,D
68,172,53,113,85,D
68,161,62,115,86,D
68,154,63,119,85,D
58,145,63,125,85,D
58,136,73,129,86,D
60,128,85,137,87,D
57,118,97,147,87,D
50,108,111,269,89,D
52,106,277,261,90,D
52,98,257,257,93,A
52,106,277,261,90,A
50,108,111,269,89,A
57,118,97,147,87,A
60,128,85,137,87,A
58,136,73,129,86,A
58,145,63,125,85,A
68,154,63,119,85,A
68,161,62,115,86,A
68,172,53,113,85,A
76,181,53,109,85,A
76,193,53,105,87,A
76,210,237,101,88,A
86,225,247,99,88,A
96,243,251,95,89,A
98,257,257,93,88,A
106,277,261,90,83,W
107,273,256,89,89,W
117,91,251,85,87,W
126,74,247,83,85,W
128,57,241,81,83,W
134,42,237,79,81,W
136,28,230,76,80,W
141,23,227,75,77,W
144,23,221,71,75,W
146,42,217,69,73,W
18,47,211,67,71,W
16,53,205,65,68,W
20,60,201,59,65,W
22,65,195,57,63,W+D
28,61,187,56,60,D
24,55,185,57,60,D
24,51,181,57,58,D
24,46,179,59,57,D
24,43,177,61,57,D
24,40,169,61,57,D
24,38,161,63,57,D
24,36,162,67,56,D
24,34,153,69,55,D
24,34,143,73,55,D
24,31,131,77,55,W
22,30,125,79,53,W
22,30,121,87,55,W
24,28,115,197,55,W
24,28,111,191,53,W
22,26,105,185,55,W
22,26,101,179,53,W
20,24,95,173,53,W
20,24,91,166,55,W
20,24,85,161,53,W
18,21,80,155,55,W
18,20,75,149,55,W
16,20,69,143,55,W
16,20,65,135,55,W
16,18,59,129,61,W
14,18,55,125,61,W
14,15,51,119,69,W+A
14,16,57,117,69,A
14,18,59,123,69,A
14,17,58,128,62,A
14,18,69,135,63,A
14,19,69,145,63,A
14,21,69,155,61,A
14,24,79,166,59,A
14,25,79,181,61,A
14,27,89,189,61,A
14,29,89,196,63,A
13,33,99,201,65,A
14,33,101,199,67,A
14,35,105,195,69,A
16,44,109,92,72,A
15,45,113,79,75,A
16,57,117,69,81,A
18,59,123,69,85,A
17,58,128,62,92,A
18,69,135,63,101,A
19,69,145,63,110,A
21,69,155,61,118,W
27,75,149,59,109,W
33,71,145,55,104,W
36,69,139,51,92,W
41,73,135,53,80,W
46,69,129,49,70,W
50,73,125,51,60,W
46,69,119,51,53,W
52,67,113,51,46,W
52,63,108,55,46,W
50,61,103,51,38,W
55,59,98,59,40,W
52,55,93,143,36,W
50,53,88,139,36,W
53,51,85,135,40,W
50,47,79,131,36,W+A
51,44,80,127,37,W+A
47,43,81,125,40,A
47,43,90,127,40,A
46,43,101,129,38,A
44,45,106,131,38,A
43,46,113,135,36,A
43,47,115,137,40,A
41,49,121,48,42,A
41,51,119,46,42,A
41,52,119,44,42,A
41,55,121,42,42,A
42,57,120,40,42,A
41,61,121,38,50,A
41,65,121,37,50,W
43,66,115,35,40,W
43,66,111,35,40,W
43,69,105,32,34,W
43,69,101,32,34,W
45,69,95,37,26,W
45,69,91,172,26,W
45,71,85,156,24,W
47,73,81,140,22,W
47,69,75,124,22,W
47,65,71,107,28,W+A
47,69,65,106,32,A
49,67,67,142,28,A
49,65,67,252,29,A
49,69,69,246,28,A
51,68,70,240,29,A
